,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std
29288,new access hotel,Crouy,3 rue du Stade,02880,49.39741,3.35618,2.5,0,4.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.024365450868482692
29289,la longere,Crouy,11 avenue du General Patton,02880,49.40178,3.35699,5.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10964452890817213
29292,hotel-restaurant belle vue,Coucy-le-Chateau-Auffrique,Ville Haute,02380,49.52139,3.3254620000000004,3.5,2,98.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8357349647889564
29294,hotel les terrasses,Longpont,2 rue de la Glaciere,02600,49.27392,3.21795,4.5,0,19.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.20832460492552704
29295,hotel auberge du pastel,Nailloux,route de Villefranche,31560,43.3576,1.635933,4.0,3,51.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.4970551977170469
29296,hotel restaurant du lauragais,Villefranche-de-Lauragais,15 rue de la Republique,31290,43.39605,1.719602,4.0,2,58.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.5652784601487985
29297,hotel restaurant le garenne,Auterive,,,43.34859,1.472141,4.0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4678166566748677
29298,l'enclos motel,Donneville,20 route Departementale 813,31450,43.472507,1.552561,4.0,0,26.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.25340068903222
29299,peniche kapadokya,Mas-Saintes-Puelles,Ecluse de la Mediterranee,11400,43.330402,1.861243,4.5,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14253788758062375
29300,hotel aer,Auzeville-Tolosane,5 route de Narbonne,31320,43.535065,1.483926,4.0,2,29.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.28263923007439923
29301,hotel le lacuzon,Moirans-en-Montagne,2 rue du Jura,39260,46.430508,5.726018,4.5,0,50.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5482226445408606
29302,le galoubet,Cernon,Rue Principale,39240,46.40284000000001,5.6501,4.0,0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1851774266004685
29303,jura hotel,Saint-Claude,40 avenue de la Gare,39200,46.389736,5.860722,4.0,2,40.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.3898472138957231
29304,hotel de l'abbaye,Saint-Claude,2 Place de l Abbaye,39200,46.38619,5.865469999999998,3.5,0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18761397168731675
29305,hotel saint-hubert,Saint-Claude,3 Place Saint Hubert,39200,46.38387,5.870437,3.5,0,79.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.6737047165135465
29306,hotel au retour de la chasse,Saint-Claude,1 rue de l Eglise,39200,,,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058477082084358464
29308,hostellerie le petit bonneval,Perignat-les-Sarlieve,Avenue de la Republique,63170,45.72452,3.146961,2.5,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14010134249377548
29309,b&b hotel clermont-ferrand sud aubiere,Aubiere,28 avenue Lavoisier,63170,45.75567,3.1419650000000003,4.5,2,95.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1.0416230246276352
29311,quick palace,Aubiere,20 avenue Lavoisier,63170,45.75713,3.14228,3.5,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11086280145159626
29312,campanile clermont ferrand sud - aubiere,Aubiere,Avenue Lavoisier Zac Des Varennes Est,63170,45.75767000000001,3.142032,4.0,3,35.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.3411163121587577
29315,la bastide des passions,Moissac-Bellevue,525 Chemin de Gineste,83630,43.64909,6.18115,4.5,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1644667933622582
29316,les bastides de l'auviduery,Moissac-Bellevue,Chemin du Plan,83630,43.639507,6.170594,5.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09746180347393077
29317,le grand hotel,Aups,2 Place du Gendarme Duchatel,83630,43.627617,6.223516,4.0,0,80.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7796944277914462
29318,hotel le saint-marc,Aups,j-p aloisi,83630,43.6275,6.22463,4.5,0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.04385781156326885
29319,auberge du lac,Bauduen,Rue Grande,83630,43.73,6.18,4.0,0,97.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.9453794936971285
29320,hotel les cavalets,Bauduen,Route du Barrage,83630,43.73231,6.162107,3.5,0,129.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.1001001067119935
29321,auberge du vieux fox,Fox-Amphoux,Place de l Eglise,83670,43.586548,6.10199,5.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12182725434241347
29322,hotel le toukan,Boulouris,2112 route de la Corniche,83700,43.414402,6.806863000000001,4.5,0,11.0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.12060898179898934
29323,residence les mimosas,Boulouris,Residence les Mimosas 725 boulevard de la Paix Boulouris,83700,43.41699600000001,6.805467,2.5,3,100.0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0.6091362717120673
29325,les amandiers hotel,Saint-Raphael,874 boulevard Marechal Alphonse Juin,83700,43.41489,6.79056,3.5,2,64.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.5457860994540124
29326,hotel cyrnos,Saint-Raphael,840 boulevard Marechal Alphonse Juin,83700,,,5.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
29328,le thimotee,Saint-Raphael,375 boulevard Christian Lafon,83700,43.42065,6.784911,4.0,2,73.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.7114711653596947
29330,chambres d'hotes jacoulot,Romaneche-Thorins,504 rue des Jacques,71570,46.181927,4.742754,4.5,0,9.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09868007601735491
29331,la maison blanche,Romaneche-Thorins,RN 6,71570,46.181553,4.750042,3.5,2,29.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.24730932631509933
29332,le relais des dix crus hotel,Corcelles-en-Beaujolais,55 rue de la Mairie,69220,46.15429,4.723794,4.0,2,26.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25340068903222
29333,hotel des grands vins,Fleurie,rue de la Grappe Fleurie,69820,46.186954,4.696896,4.0,3,121.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1.1792878220345624
29334,le villon,Corcelles-en-Beaujolais,Boulevard du Parc,69910,46.1599,4.67924,3.5,3,65.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5543140072579813
29336,au beaujolais saint jean,Saint-Jean-d'Ardieres,35 rue du Parc Saint Jean,69220,46.115353000000006,4.7339150000000005,4.0,3,18.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.1754312462530754
29337,hotel des voyageurs,Livron-sur-Drome,132 avenue Albert Mazade,26250,44.78,4.83,3.5,2,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23025351070716146
29338,l'auberge d'hugo,Livron-sur-Drome,RN 7,26250,,,3.5,0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.017055815607937886
29341,la demeure de grane,Grane,2 Place du Champ de Mars,26400,44.731586,4.923482,3.5,2,31.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.26436514192303723
29343,ibis budget loriol le pouzin,Le Pouzin,Route D104,07250,44.756447,4.755842,4.0,3,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6432479029279431
29345,au bout du quai,Granville,5 Place Pierre Semard,50400,48.838272,-1.588611,4.5,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515329285868409
29350,buffal'hotel,Le Port-Marly,Rue Simon Vouet - RN 13,78560,48.87909000000001,2.11114,1.5,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655
29352,b&b hotel louveciennes,Louveciennes,25 Chemin de Prunay,78430,48.87619,2.11598,3.5,0,43.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.36670003557066455
29353,hotel mercure paris ouest saint germain,St-Germain-en-Laye,11 avenue des Loges,78100,48.9031,2.093342,3.5,3,78.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.6651768087095775
29354,auberge les trois marches,Le Vesinet,15 rue Jean Laurent,78110,48.8924,2.13309,3.0,3,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21197942255579943
29355,campanile montesson - le vesinet,Montesson,9 rue du Chant des Oiseaux,78360,48.905437,2.117464,4.0,3,61.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.5945170011909777
29356,hotel le cassini,Le Freney d'Oisans,le Village,38142,45.045834,6.125511,4.5,3,46.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5043648329775917
29357,auberge du freney,Le Freney d'Oisans,,38142,,,4.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1754312462530754
29359,hotel adret,Les Deux-Alpes,"1, Chemin de la Sea",38860,45.01781,6.126068,4.5,3,59.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.6469027205582155
29361,hotel jam session,Les Deux-Alpes,Meije 4 Le Village,38860,45.01705,6.13018,4.0,0,97.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9453794936971285
29362,maeva residence le jandri,Les Deux-Alpes,17 Route de Champame,38860,45.01683,6.127653,3.5,2,61.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.5202023760421055
29364,le domaine erleak,Magescq,2400 route de l Abeille,40140,43.76258,-1.231107,5.0,0,57.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6944153497517568
29365,athos-sillegue,Magescq,217 rue Francois Donnan,40140,43.78805,-1.219,4.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11695416416871693
29366,hotel restaurant dehiou,Soustons,Chemin de Dehiou,40140,43.76701,-1.279108,4.5,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289335867245164
29367,hotel de la paix,Herm,128 avenue de l Ocean,40990,,,5.0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012182725434241346
29368,auberge des pins,Azur,562 route de Soustons,40140,43.78622,-1.297897,4.5,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1754312462530754
29369,hotel du centre,Soustons,2 Place Robert Lassalle,40140,43.75391,-1.32779,3.5,0,27.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.23025351070716146
29370,auberge batby,Soustons,63 avenue de Galleben,40140,43.75842,-1.337193,4.0,0,37.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36060867285354387
29371,chateau de montmireil,Canisy,3 rue Alphonse Lemerre,50750,49.083984,-1.17962,3.5,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08527907803968943
29372,le mythique,Canisy,17 rue Saint Pierre,50750,49.07607700000001,-1.176413,4.0,0,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.009746180347393078
29373,hotel-restaurant lunotel,Saint-Lo,130 rue de la Liberte,50000,49.1014,-1.114773,4.0,2,53.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5165475584118331
29374,hotel restaurants du chateau d'agneaux,Agneaux,Avenue Sainte Marie,50180,49.120777,-1.120509,3.5,3,127.0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1.0830442911040556
29377,inter hotel saint-lo,Saint-Lo,Parc de l'Europe,50000,49.09921,-1.08373,3.5,3,59.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5031465604341676
29378,hotel la roseraie,Fontenay-aux-Roses,32 avenue Jeanne Et Maurice Dolivet,92260,48.79526,2.29197,3.5,3,30.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.2558372341190683
29379,la clepsydre,Fontenay-aux-Roses,"81 bis, rue Maurice Philippot",92260,48.787125,2.2747080000000004,4.5,0,37.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.40568475696023687
29381,colbert,Sceaux,20 avenue de Camberwell,92330,48.778835,2.293741,3.0,2,54.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.39472030406941966
29384,b&b hotel paris chatillon,Chatillon,40 avenue de Verdun,92320,48.802307,2.285422,3.0,2,90.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.6578671734490328
29385,plessis parc hotel,Le Plessis-Robinson,10 avenue Paul Langevin,92350,48.779095,2.2519,4.0,3,54.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5262937387592261
29386,maison la roque,La Roque-sur-Ceze,Montee du Chateau,30200,44.19414,4.518649,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.07309635260544808
29387,la vieille fontaine,Cornillon,,30630,44.224438,4.486966000000002,4.0,0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26314686937961307
29388,bhb hotel,Bagnols-sur-Ceze,4 rue Andre Sautel,30200,44.162193,4.622945,4.0,0,32.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.3118777711165785
29389,hotel valaurie,Saint-Nazaire,2825 route Nationale 86,30200,44.211605,4.631009,4.0,0,40.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.3898472138957231
29391,hotel de la bourse,Pont-Saint-Esprit,6 Place de la Republique,30130,44.2552,4.64834,3.5,3,31.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26436514192303723
29392,le vizzavona,Vizzavona,,20219,42.127724,9.133653,4.5,0,12.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.13157343468980653
29394,monte d'oro,Vizzavona,Vivario,20219,42.114,9.1195,3.5,0,92.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.7845675179651428
29395,hotel u castellu,Vivario,RN 193,20219,42.127632,9.136494,4.0,3,57.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5555322798014054
29397,hotel u frascone,Venaco,la Croix,20231,42.227566,9.177339,4.0,2,110.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1.0720798382132386
29398,u palazzu,Venaco,Serraggio,20231,42.231033,9.172699,4.0,3,40.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.3898472138957231
29399,le torrent,Santo-Pietro-di-Venaco,State highway N.193,20250,42.2476,9.172624,3.0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3362432219850612
29400,hotel restaurant aux delices,Gertwiller,176 route de Selestat,67140,48.408455,7.471482000000001,2.5,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024365450868482692
29402,hotel maison rouge,Barr,1 avenue du Docteur Marcel Krieg,67140,48.40726,7.453603999999999,4.0,2,37.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.36060867285354387
29403,hotel le manoir,Barr,"11, rue Saint Marc",67140,48.406136,7.4493399999999985,4.0,2,60.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.5847708208435847
29404,hotel restaurant gilg,Mittelbergheim,1 rte. du Vin,67140,48.3963,7.441772999999999,4.5,0,67.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.7346183436847532
29405,hotel saint-ulrich,Barr,106 rue de la Vallee Saint Ulrich,67140,,,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232
29407,aux temps d'avant,Gundershoffen,24 Grand rue,67110,48.903847,7.66144,4.5,0,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12060898179898934
29408,hotel-restaurant du windstein,Gundershoffen,8 Route Obersteinbach,67110,,,3.5,0,9.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.07675117023572049
29410,le bristol,Niederbronn-Les-Bains,4 Place de l Hotel de Ville,67110,48.95122,7.642986,4.0,3,45.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.4385781156326885
29411,majestic hotel,Niederbronn-Les-Bains,3 rue du General de Gaulle,67110,48.95117,7.6434419999999985,3.0,2,125.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.913704407568101
29414,logis les provinciales rest. felix cafe,Arpajon Sur Cere,5 avenue Jean Jaures,15130,44.90261,2.45915,3.5,2,19.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1620302482754099
29415,enclos pradal,Arpajon Sur Cere,2 route de Vezac,15130,,,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03898472138957231
29416,hotel aurena,Aurillac,41 avenue Georges Pompidou,15000,44.91349,2.455751,4.0,2,97.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.9453794936971285
29418,campanile aurillac,Aurillac,Zac De La Jordanne Avenue,15000,44.913853,2.443807,3.0,3,140.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1.0233489364762731
29420,grand hotel saint pierre,Aurillac,16 cours Monthyon,15000,44.928005,2.4465,3.5,3,85.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.7248721633373602
29421,auberge du vieux lanas,Lanas,Place du Village,07200,44.53094,4.3998800000000005,4.5,2,40.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4385781156326885
29422,les jardins du couvent,Lanas,,07200,,,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
29424,la bastide du soleil,Vinezac,L'ancien chateau,07110,44.53874,4.325126999999998,4.0,3,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44832429598008156
29425,la chataigneraie hotel restaurant,Uzer,Le Village,07110,44.519985,4.326286,3.0,0,19.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.13888306995035135
29426,hotel les persedes,Lavilledieu,Les Persedes,07170,44.58876400000001,4.446013,3.5,0,57.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.4860907448262297
29428,acadine hotel,Le Neubourg,11 route de Conches,27110,49.13803,0.905348,4.5,3,107.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.1731964593174418
29429,hotel du soleil d'or,Le Neubourg,29 Place du Chateau,27110,,,2.5,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08527907803968943
29430,au grand saint-martin,Le Neubourg,68 rue de la Republique,27110,,,2.5,2,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15228406792801683
29433,la corne d'abondance,Bourgtheroulde-Infreville,6 route de Rouen,27520,49.299026,0.8744850000000001,3.5,0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3411163121587577
29434,chateau d'emalleville,Emalleville,17 rue de l Eglise,27930,49.09669,1.15766,4.0,0,27.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.26314686937961307
29435,comfort hotel rouen sud cleon,Cleon,15 rue Charles Perrault,76410,49.30661,1.02831,3.5,3,31.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.26436514192303723
29436,hotel des sports,Roquebilliere,1 Pl General Corniglion Molinier,06450,44.01276,7.30818,3.5,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15350234047144098
29437,hotel saint sebastien,Roquebilliere,Avenue de Verdun,06450,44.02292,7.3099630000000015,4.0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3995933942431162
29438,hotel du grand capelet,Belvedere,Quartier St Grat,06450,44.048244,7.380151,4.5,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4276136627418713
29439,la bonne auberge,Saint Martin-Vesubie,98 allee de Verdun,06450,44.07,7.26,4.0,2,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3898472138957231
29440,hotel le gelas,Saint Martin-Vesubie,27 rue Cagnoli,06450,44.06784,7.2556600000000016,3.5,2,45.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.38375585117860245
29441,la chataigneraie,Saint Martin-Vesubie,Allees de Verdun,06450,44.07088,7.2553800000000015,3.5,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008116667865403
29442,hotel relais saint louis,Saint Martin-Vesubie,Allee de Verdun,06450,44.071083,7.254582000000001,4.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16568506590568233
29443,le relais des iles,Coudeville-sur-Mer,3 avenue de la Mer,50290,48.88807,-1.569673,3.5,2,121.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1.0318768442802422
29444,o passage,Coudeville-sur-Mer,23 rue de la Plesse,50290,48.88422,-1.5284,4.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06822326243175154
29448,au bout du quai,Granville,5 Place Pierre Semard,50400,48.838272,-1.588611,4.5,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515329285868409
29450,le tropicana,Douville,,24140,,,4.0,3,32.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.3118777711165785
29451,chateau de lestaubiere,Douville,Pont-St-Mamet,24140,,,4.5,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07675117023572049
29452,manoir du grand vignoble,St.-Julien-de-Crempse,Lieu Dit le grand Vignoble,24140,44.93319,0.518073,3.5,3,106.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.903958227220708
29453,relais du chateau,Grignols,le Bourg,24110,45.082565,0.539851,4.0,0,18.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1754312462530754
29454,hotel du parc,Vergt,17 Place Marty,24380,45.02747,0.718743,4.0,1,10.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.09746180347393077
29455,relais de la ribeyrie,Lembras,74 route de Perigueux,24100,44.88665,0.5453600000000001,3.5,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14497443266747204
29456,le chaufourg en perigord,Sourzac,Lieu Dit le Chauffourd,24400,,,3.5,0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04263953901984471
29457,hotel ribotel,Villars-les-Dombes,80 Chemin des Oures,01330,45.99675,5.028624,3.5,0,45.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.38375585117860245
29458,domaine de la belliere,Villars-les-Dombes,La Belliere,01330,46.00099,5.02037,4.5,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4605070214143229
29460,auberge des bichonnieres,Amberieux-en-Dombes,545 rue du 3 Septembre 1944,01330,45.999107,4.895385,4.0,3,22.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2144159676426477
29461,hotel - restaurant chez noelle,Relevant,D82 - Les Rodets,01990,46.093746,4.948676,3.5,0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1961418794912857
29463,hotel du commerce,Chatillon-sur-Chalaronne,20 Place du Champ de Foire,01400,46.12027,4.95806,3.5,2,23.0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0.1961418794912857
29464,la melinas,St Just d'Ardeche,Quartier La Melinas,7700,,,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232
29465,hotel les petits oreillers,Saint-Martin d'Ardeche,rue du Candelas,07700,44.30125,4.566947,5.0,0,81.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9868007601735491
29466,hotel bellevue,Saint-Martin d'Ardeche,,07700,44.301144,4.567518,4.5,0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017249850123016
29467,l'escarbille hotel,Saint-Martin d'Ardeche,,07700,44.302513,4.564122,4.0,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50680137806444
29468,hotel des touristes,Saint-Martin d'Ardeche,Place du Sablas,07700,,,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048730901736965385
29469,hotel du commerce,Pont-Saint-Esprit,allee Frederic Mistral,30130,44.25698,4.64791,4.0,2,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06822326243175154
29471,au beaujolais saint jean,Saint-Jean-d'Ardieres,35 rue du Parc Saint Jean,69220,46.115353000000006,4.7339150000000005,4.0,3,18.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.1754312462530754
29472,hotel l'ange couronne,Belleville,18 rue de la Republique,69220,46.11,4.75,4.0,2,30.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.29238541042179234
29473,hotel charme en beaujolais,Belleville,2 avenue de Verdun,69220,46.105434,4.74966,3.5,0,43.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.36670003557066455
29474,inter-hotel belleville,Belleville,1 rue des Pres de la Cloche,69220,46.103226,4.748558999999998,3.5,3,50.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.42639539019844713
29475,auberge des sablons,Belleville,8 Place des Sablons,69220,,,3.0,2,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.10964452890817213
29476,le relais des dix crus hotel,Corcelles-en-Beaujolais,55 rue de la Mairie,69220,46.15429,4.723794,4.0,2,26.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25340068903222
29477,mas de la rabassiere,St Chamas,2137 Chemin de la Rabassiere,13250,43.557835,5.07293,4.5,0,42.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.4605070214143229
29478,embarben,St Chamas,577 route de Grans,13250,43.55657,5.0396800000000015,4.5,0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06578671734490327
29479,"domaine des marequiers,",St Chamas,,48340,,,4.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746180347393078
29480,hotel le castellan,Istres,"15, Bd Leon Blum",13800,43.51621,4.987417,4.0,0,27.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.26314686937961307
29481,hotel le devem de mirapier,Cornillon-Confoux,route Departemantale 19,13250,43.596184,5.087271,5.0,3,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.012182725434241346
29482,hotel le peyreguet,Istres,25 boulevard Jean Jacques Prat,13800,43.50681,4.98635,4.0,2,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3411163121587577
29483,premiere classe istres,Istres,Zac Du Tube Retorier Avenue Regis Huillier,13800,43.528233,4.957751999999998,4.0,2,105.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1.0233489364762731
29484,hotel du soleil bleu,Istres,6 rue des Taillandiers,13800,43.515823,4.962947,4.0,2,60.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.5847708208435847
