,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std,rating_std2
4310,hotel trianon,Juan-les-Pins,14 avenue de l Esterel,06160,43.57028,7.10963,3.0,1,70.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5116744682381366,0.7208309795740986
4311,hotel pilotel,Antibes,120 Chemin des Groules,06600,43.61445,7.11856,3.0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24852759885852346,0.5500630953516661
4312,hotel beachotel,Juan-les-Pins,1 avenue Alexandre III,06160,,,2.5,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.012182725434241346,0.3334723678525721
4313,france residence hoteliere,Juan-les-Pins,3 avenue Alexandre III,06160,43.56915,7.10967,3.0,3,19.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.13888306995035135,0.47890981025898594
4314,hotel apogia,Juan-les-Pins,"87, Allee de Belle-Vue",06600,43.60107,7.0793,3.0,0,6.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04385781156326885,0.41724362984532976
4315,residence couleurs soleil,Juan-les-Pins,17 avenue du Marechal Joffre,06160,43.56948,7.111084,2.5,0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316750861290275,0.5706499848281728
4316,residence open les pins bleus,Juan-les-Pins,Avenue de Cannes,06160,43.572765,7.088978999999998,2.5,3,37.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.2253804205334649,0.49949669973549254
4317,hotel f1 antibes sophia antipolis,Golfe-Juan Vallauris,Route de Saint Bernard -,06220,43.603016,7.0637050000000015,2.5,1,40.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.24365450868482694,0.5137273567540286
4318,hotel savoy,Juan-les-Pins,144 boulevard du President Wilson,06160,43.568165,7.112666,2.0,2,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3264970416376681,0.5770062172861432
4319,le cameo,Antibes,Place Nationale,06600,43.581142,7.125183,2.0,0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5945170011909777,0.8379015959593039
4320,appart'city antibes,Antibes,2211 Chemin de Saint Claude,06600,43.600704,7.092629,2.0,3,165.0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.8040598786599289,1.0418743465583205
4321,hotel stars antibes,Antibes,905 Chemin du Valbosquet,06600,43.605915,7.089621000000001,2.0,2,111.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5409130092803158,0.7857225202246718
4322,hotel du golfe,Golfe-Juan Vallauris,81 boulevard des Freres Roustan,06220,43.56687,7.078119999999998,2.0,3,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08284253295284116,0.33982860031054263
4323,hotel mediterranee,Antibes,6 avenue Marechal Reille,06600,43.57899000000001,7.12374,1.0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014619270521089616,0.1580554193064913
4360,kyriad avignon nord le pontet,Le Pontet,64 B Chemin des Petits Rougiers,84130,43.9769,4.872819,3.5,3,117.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0.9977652130643663,1.0085749921658729
4363,campanile avignon sud montfavet,Montfavet,60 rue du Bon Vent,84140,43.92601,4.850792,3.5,3,60.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0.5116744682381366,0.738192508813688
4365,hotel saint roch,Avignon,9 rue Paul Merindol,84000,43.942867,4.797936,3.5,2,112.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9551256740445216,0.9848572304683127
4368,brit hotel avignon sud,Avignon,87 rue du Bon Vent,84140,43.926018,4.85126,3.5,3,61.0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.5202023760421055,0.7429360611532001
4371,auberge de bonpas,Montfavet,route de cavailon,84140,43.88883,4.91978,3.5,3,90.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.7675117023572049,0.8804990789990484
4372,kyriad avignon - centre commercial cap sud,Avignon,35 allee des Fenaisons,84140,43.927498,4.846377,3.5,3,119.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1.0148210286723043,1.0180620968448968
4376,akena avignon-le pontet,Le Pontet,230 Chemin des Petits Rougiers,84130,43.97774,4.87174,3.0,0,46.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.3362432219850612,0.6069857234258103
4377,hotel de blauvac,Avignon,11 rue de la Bancasse,84000,43.948097,4.80632,2.5,2,125.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7614203396400842,0.9169293056125496
4378,fasthotel avignon nord le pontet,Le Pontet,583 Chemin du Perigord,84130,43.97491,4.86829,3.0,2,49.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.3581721277666956,0.6212163804443462
4380,vert hotel,Avignon,130 avenue Pierre de Coubertin,84000,43.930546,4.839718,3.0,2,70.0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.5116744682381366,0.7208309795740986
4381,hotel du parc,Avignon,Agricol Perdiguier St,84000,43.944317,4.806725,3.0,0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.10964452890817213,0.4599356009009379
4382,b&b hotel avignon 2,Le Pontet,377 avenue de Fontvert,84130,43.977448,4.8722330000000005,3.0,2,62.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.4531973861537781,0.6828825608580025
4383,b&b hotel avignon 1,Le Pontet,326 Chemin des Petits Rougiers,84130,43.97856,4.87188,3.0,2,62.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.4531973861537781,0.6828825608580025
4384,auberge bagatelle,Avignon,25 allee Antoine Pinay,84000,43.95349,4.798728,2.5,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24974587140194762,0.5184709090935407
4386,premiere classe avignon - courtine,Avignon,Zac De Courtine 255 Chemin De Ramatuelle,84000,43.930176,4.790524,2.5,1,123.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.7492376142058428,0.9074422009335257
4387,premiere classe avignon nord - le pontet,Le Pontet,64 Chemin des Petits Rougiers,84130,43.976093,4.872571,3.0,1,151.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1.103754924342266,1.1050587190745715
4388,hotel cardabella,Avignon,100 rue Joseph Vernet,84000,43.94538,4.80452,3.0,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22659869307688904,0.5358324383331301
4390,court'inn suites,Avignon,36 route des Remouleurs,84000,43.93543,4.781147,2.0,2,60.0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.29238541042179234,0.5438013509095592
4391,adonis hotel avignon sud,Avignon,2 rue Marie De Medicis,84000,43.932697,4.8303379999999985,2.5,3,40.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.24365450868482694,0.5137273567540286
4392,hotel restaurant acotel confort,Le Pontet,218 avenue de Saint Tronquet,84130,43.97911,4.874672,2.5,2,57.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.3472076748758784,0.5943677465257328
4393,hotelf1 avignon centre courtine gare tgv,Avignon,205 rue Jean Marie Tjibaou,84000,43.929173,4.788598,2.5,1,57.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.3472076748758784,0.5943677465257328
4394,acotel express,Avignon,2 Chemin des Petits Rougiers,84130,43.981346,4.871816,1.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232,0.23233957662022492
4395,hotel golf de foncaude,Avignon,Route de Lodeve,34990,,,2.5,0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.01827408815136202,0.33821592019208413
4396,hotel alizea,Avignon,38 cours Jean Jaures,84000,43.94488,4.805473,2.0,2,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42395884511159887,0.6718772640763835
4397,hotel acacia,Avignon,34 Avenue Goutarel,84130,,,1.0,0,4.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.009746180347393078,0.14856831462746728
4449,hotel astoria nantes,Nantes,4 allee Commandant Charcot,44000,47.217773,-1.5438459999999998,3.5,3,125.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0659884754961177,1.046523410881969
4457,hotel inn design resto novo sainte luce sur loire,Sainte-Luce-sur-Loire,6 boulevard des Patureaux,44985,47.26214,-1.493965,3.5,3,104.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.8869024116127701,0.9469088117522166
4458,b&b hotel nantes centre,Nantes,10 Place Viarme,44000,47.22072,-1.561685,3.5,2,94.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.8016233335730806,0.8994732883570965
4459,hotel chateaubriand,Nantes,2 B rue Chateaubriand,44000,47.221294,-1.554901,3.5,2,73.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6225372696897328,0.7998586892273443
4468,hotel saint-patrick,Nantes,7 rue Saint-Nicolas,44000,47.214947,-1.556916,3.5,1,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3752279433746335,0.6622956713814958
4469,campanile nantes sud - reze aeroport,Reze,6 Impasse Ordronneau Cp 2515,44406,47.19186,-1.578854,3.5,3,30.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0.2558372341190683,0.5958859386283277
4470,brit hotel nantes st herblain - le kerann,Saint Herblain,19 rue Bobby Sands,44805,47.23285300000001,-1.649818,3.5,3,35.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.298476773138913,0.6196037003258877
4471,hotel le petit duquesne,Nantes,,44000,47.21731,-1.556633,3.5,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298476773138913,0.6196037003258877
4473,b&b hotel nantes atlantis le zenith,Saint Herblain,Rue des Moulins de la Rousseliere,44821,47.233,-1.6443330000000005,3.5,0,26.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.22172560290319251,0.5769117292702797
4474,residhome residence ducs de bretagne,Nantes,Residence Duc de Bretagne 2 rue Emile Pehant,44000,47.212414,-1.548547,3.5,2,20.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.17055815607937885,0.5484504152332076
4475,hotel du cheval blanc,Reze,50 rue de la Commune de 1871,44400,47.189083,-1.550593,3.5,0,7.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
4477,b&b hotel nantes parc expos la chapelle,La Chapelle-sur-Erdre,Lotissement du parc de Gesvres,44240,47.27631,-1.54938,3.5,2,23.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.1961418794912857,0.5626810722517436
4479,appart'city confort nantes ouest saint herblain,Saint Herblain,2 rue Victor Schoelcher,44800,47.22111,-1.627624,3.5,3,80.0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.6822326243175154,0.8330635556039283
4480,hotel le longchamp,Nantes,78 route de Vannes,44100,47.23519,-1.58256,3.5,2,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.12791861705953414,0.5247326535356475
4481,hotel du grand monarque,Nantes,36 rue Marechal Joffre,44000,47.221645,-1.547647,3.5,2,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596953546277826,0.7856280322088082
4482,premier prix hotel relais de nantes,Sainte-Luce-sur-Loire,16 rue Marcel Dassault,44980,,,3.5,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
4483,b&b hotel nantes la beaujoire,Nantes,82 route de Paris,44300,47.25339500000001,-1.513831,3.0,2,35.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.2558372341190683,0.5548066476911782
4484,p'tit dej-hotel nantes est,Carquefou,6 rue de l Hotellerie,44470,47.26871,-1.48492,3.0,2,21.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.15350234047144098,0.48839691493800996
4485,appart'city nantes carquefou,Carquefou,7 B rue de l Hotellerie,44470,47.26931,-1.483615,3.0,3,46.0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.3362432219850612,0.6069857234258103
4486,hotel aparte,Sainte-Luce-sur-Loire,Rue Amsterdam,44980,47.25384,-1.476658,3.5,2,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
4487,brit hotel nantes la beaujoire - l'amandine,Nantes,45 boulevard des Batignolles,44300,47.254547,-1.528462,3.0,3,56.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.40933957459050924,0.6544212468209304
4488,hotel saint daniel,Nantes,4 rue du Bouffay,44000,,,3.5,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298476773138913,0.6196037003258877
4489,villages hotel nantes west,Nantes,Avenue Des Lions,44800,47.24761,-1.61983,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
4490,quick palace,Nantes,6 Rue du Chemin Rouge,,47.25273,-1.513059,3.0,1,40.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.29238541042179234,0.5785244093887382
4491,hotel le richebourg,Nantes,16 rue de Richebourg,44000,,,3.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017055815607937886,0.46306647312199134
4492,hotel stars nantes,Nantes,3 rue du Petit Chatelier,34970,47.247116,-1.504123,3.0,2,44.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.32162395146397155,0.5974986187467862
4495,premiere classe nantes sud - reze aeroport,Reze,4 Impasse Ordronneau CP 2511,44406,47.191917,-1.578987,2.5,1,133.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8101512413770495,0.9548777243286457
4496,premiere classe nantes est - sainte luce sur loire,Sainte-Luce-sur-Loire,2 rue Louis Armand,44980,47.26429,-1.487218,2.5,1,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.14619270521089617,0.43783051932183636
4497,hotelf1 nantes ouest st herblain,Saint Herblain,"4, Rue des Piliers de la Chauviniere",44805,,,2.5,0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.17664951879649954,0.46154828101939643
4498,premiere classe nantes ouest - saint herblain,Saint Herblain,Rue Des Moulins De La Rousseliere,44805,47.23052,-1.6412,2.5,2,143.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8710648685482563,1.002313247723766
4499,appart'city nantes viarme,Nantes,3 rue Fredureau,44000,47.22127,-1.5617379999999998,2.5,2,9.0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0.05482226445408606,0.3666772342291562
4500,des trois marchands,Nantes,26 rue Armand Brossard,44000,47.218517,-1.55615,2.5,3,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3654817630272404,0.6085984035442689
4501,hotelf1 nantes est porte de ste luce,Nantes,345 route de Ste Luce,44301,47.246502,-1.501631,3.0,1,24.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1754312462530754,0.502627571956546
4502,hotel de bourgogne,Nantes,9 allee Commandant Charcot,44000,47.21758,-1.544555,2.0,3,53.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25827377920591654,0.5105964845329751
4503,hotelf1 nantes nord est carquefou,Carquefou,2 allee des Sapins,44470,47.28328,-1.453163,2.5,1,18.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.10964452890817213,0.4093692052847643
4504,hotel renova,Nantes,11 Rue Beauregard Cours des 50 Otages,44000,,,2.0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09746180347393077,0.3540592573290787
4542,les arcades,Sarlat-la-Caneda,route de Souillac,24200,44.867294,1.248246,3.5,0,33.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2814209575309751,0.6101165956468637
4543,hotel des recollets,Sarlat-la-Caneda,"4, Rue J-J. Rousseau",24200,44.88969,1.215093,3.0,0,113.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.8259887844415633,0.9248037301731151
4545,hotel restaurant st. albert,Sarlat-la-Caneda,1 Place Pasteur,24200,44.886288,1.216747,3.5,2,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04893265988818,1.0370363062029448
4546,la mairie,Sarlat-la-Caneda,13 Place de la Liberte,24200,44.88974,1.21681,2.5,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29238541042179234,0.5516757754701247
4582,b&b hotel beaune sud 2,Beaune,rue Yves Bertrand Burgalat,21200,47.012062,4.8407290000000005,3.5,2,108.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.9210140428286459,0.9658830211102647
4590,b&b hotel beaune nord,Savigny-les-Beaune,20 rue du Tacot,21420,47.04295,4.84732,3.5,2,91.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.7760396101611738,0.8852426313385604
4591,beaune hotel,Beaune,55 rue du Faubourg Bretonniere,21200,47.01999,4.830667,3.5,0,113.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.9636535818484906,0.9896007828078247
4592,comfort hotel beaune,Beaune,58 route de Verdun,21200,47.00927,4.851259,3.5,3,94.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.8016233335730806,0.8994732883570965
4593,l'ouvree,Savigny-les-Beaune,Rt. De Bouilland,21420,47.07441,4.789,3.5,0,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38375585117860245,0.6670392237210079
4597,l'auberge bourguignonne,Beaune,4 Place Madeleine,21200,47.02094,4.842922,3.5,0,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31553258874685086,0.6290908050049118
4601,le gourmandin,Beaune,8 Place Carnot,21200,47.0223,4.837723,3.5,0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33258840435478876,0.6385779096839358
4602,windsor,Beaune,19 Place Colbert,21200,,,3.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
4603,hotel central,Beaune,2 rue Victor Millot,21200,47.02200300000001,4.837742,3.0,3,95.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.6944153497517568,0.8394197880618988
4604,b&b hotel beaune sud 1 palais des congres,Beaune,1 rue Andre Marie Ampere,21200,47.01223,4.84277,3.0,2,59.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.43126848037214366,0.6686519038394664
4605,hotel foch,Beaune,24 boulevard Marechal Foch,21200,47.02632,4.835369999999998,3.0,0,53.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.3874106688088748,0.6401905898023943
4606,lud'hotel,Savigny-les-Beaune,31 rue de Citeaux,21420,47.06712,4.818023,2.5,0,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3532990375929991,0.5991112988652447
4607,autogrill hotel beaune tailly direction paris-lyon,Beaune,Autoroute A6,21190,47.03581,4.86037,2.0,2,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12670034451611,0.38252057136615075
4608,lemon hotel montagny les beaune,Montagny-les-Beaune,rue de Pre Neuf,21200,46.99736,4.853503,2.5,1,27.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1644667933622582,0.45206117634037246
4610,golf garden,Beaune,Lieu dit,21200,,,1.0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024365450868482695,0.13433765760893124
4635,hotel le lavachey,Tignes,rue du Rosset,73320,45.469395,6.908563000000001,3.5,1,60.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5116744682381366,0.738192508813688
4637,hotel le marais,Tignes,Chemin des Boisses,73320,45.49567,6.923441,3.5,0,33.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.2814209575309751,0.6101165956468637
4640,terril blanc hotel,Tignes,Immeuble le Bec Rouge,73320,45.4712,6.913522,3.5,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21319769509922357,0.5721681769307676
4641,residence chalet alpina,Tignes,avenue de Grande Motte,73320,45.45606,6.8988770000000015,3.0,3,74.0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.5409130092803158,0.7398051889321466
4642,hotel le bec rouge,Tignes,rue de la Poste,73320,45.468945,6.904661,3.0,2,34.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.24852759885852346,0.5500630953516661
4643,residence odalys le hameau du borsat,Tignes,Avenue de Grande Motte,73320,45.4535,6.90068,3.0,3,58.0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0.42395884511159887,0.6639083514999544
4644,le borsat iv,Tignes,rue du Val Claret,73320,45.453884,6.901452000000001,2.5,2,45.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.2741113222704303,0.5374451184515887
4646,residence odalys val claret,Tignes,rue du Val Claret,73320,45.45392,6.898892,2.0,3,41.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1997966971215581,0.45367385645883096
4647,domaines du soleil residence le hameau du borsat,Tignes,rue du Val Claret,73320,45.45673,6.9006300000000005,2.0,0,28.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.1364465248635031,0.39200767604517484
4648,residence club odalys le rond point des pistes,Tignes,avenue de Grande Motte,73320,45.45392,6.898447,2.0,2,113.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5506591896277089,0.7952096249036958
4649,residence du lac,Tignes,,73320,,,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004873090173696539,0.26393176287835046
4650,domaines du soleil le chalet club,Tignes,Imm Chalet Animation,73320,45.455257,6.900197,2.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024365450868482692,0.2829059722363985
4651,au rond-point pistes,Tignes,"rue Park City, Courchevel 1850",73120,45.414845,6.631475999999998,3.5,0,3.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.025583723411906827,0.46781002546150335
4690,hotel le cheval blanc,Arles,35 boulevard Georges Clemenceau,13200,43.674755,4.623668,3.5,3,64.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5457860994540124,0.7571667181717361
4691,le boatel,Arles,"A Quai Au Pont Van Gogh, 13200",13200,43.659527,4.622363,3.5,0,104.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.8869024116127701,0.9469088117522166
4693,hotel voltaire,Arles,1 Place Voltaire,13200,43.68002,4.63134,3.5,0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
4694,le petit romieu,Arles,,13200,,,3.5,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04263953901984471,0.4772971301405274
4695,les cabanettes,Arles,Route Nationale 572,13120,43.663307,4.480405,2.5,3,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18883224423074088,0.47103538569842046
4696,espace van gogh,Arles,2 rue Lamartine,13104,43.55572,4.73064,3.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411163121587577,0.47255357780101537
4697,logis le mas de la roseraie,Arles,"43, Rte De La Coste Basse",13200,43.66,4.66,3.5,2,92.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.7845675179651428,0.8899861836780725
4698,la camargue,Arles,58 boulevard de la Camargue,13129,43.40992,4.727130000000002,2.5,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05482226445408606,0.3666772342291562
4699,hostellerie de la source,Arles,7 Place du Cabaret Neuf,13200,43.663353,4.650017,3.0,2,111.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8113695139204737,0.915316625494091
4700,hotel terminus et van gogh,Arles,5 Place Lamartine,13200,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
4701,premiere classe arles,Arles,Zone Industrielle Fourchon L Aurelienne 8 rue des Fourches,13200,43.662872,4.6380040000000005,3.0,1,145.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0598971127789971,1.0765974050374996
4702,la peiriero,Fontvieille,36 avenue des Baux,13990,43.72887,4.717912,3.5,3,102.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.8698465960048322,0.9374217070731925
4704,le tamaris,Arles,Route du Napoleon,13230,43.37978,4.813728,3.0,0,7.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.051167446823813655,0.42198718218484177
4705,residence club les mazets,Arles,Mas Veran quartier Fourchon,13200,43.64886,4.64283,3.0,3,53.0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.3874106688088748,0.6401905898023943
4706,kyriad arles,Arles,Rue Des Fourches Quartier Fourchon,13200,43.662876,4.637424,3.0,3,123.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.8990851370470114,0.9722392535682352
4707,hotel saint trophime,Arles,16 rue de la Calade,13200,43.677,4.6283330000000005,3.0,2,152.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1110645596028108,1.1098022714140836
4708,hotel balladins arles,Arles,1 Chemin des Moines,13200,43.698166,4.641883999999999,2.5,2,76.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.4629435665011712,0.6844952409764611
4709,crau hotel,Arles,ZA de Fourchon,13200,43.65884000000001,4.63992,2.0,2,43.0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.20954287746895117,0.463160961137855
4710,mas de la tour,Fontvieille,13 rue de la Tour,13990,,,3.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
4711,montmajour hotel,Arles,84 avenue de Stalingrad,13200,43.68849,4.63622,2.0,2,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09258871330023424,0.34931570498956666
4712,hotel mirador,Arles,3 rue Voltaire,13200,,,1.5,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.22759602428071293
4713,le rhone,Arles,11 pl. Voltaire,,,,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024365450868482695,0.13433765760893124
4765,hotel la mandarine,Saint-Tropez,Rte. de Tahiti,83990,43.264664,6.64814,3.5,3,50.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.42639539019844713,0.6907569854185679
4767,residence odalys le clos bonaventure,Gassin,Chemin Saint Bonnaventure,83580,43.25696,6.62108,3.5,3,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1961418794912857,0.5626810722517436
4768,hotel l'amphore de l'escalet,Ramatuelle,Route De l'Escalet,83350,43.19259,6.6360100000000015,3.0,0,22.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16081197573198577,0.4931404672775219
4769,ferme ladouceur,Ramatuelle,83350 chemin du pre long,,43.21596,6.651789999999999,3.5,0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17055815607937885,0.5484504152332076
4770,hotel epi-plage,Ramatuelle,Route de L'Epi,83990,43.220184,6.660478,3.5,0,47.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.4008116667865403,0.6765263284000319
